,news,catagory
420,"Finfinnee, Amajjii 8, 2012 (FBC) – Daahimman taphootarraa (geemiirraa) fageessun guddina sammuusaaniif faayidaa olaanaa qabachuu qorannoon tokko ifoomse.

Daahimman umuriin isaani hanga waggaa 5 tahutti taphoota geemiirra fageessun kitaaba yoo dubbifneef guddina sammuu isaaniif garii akka tahe qorannoon adda baheera.

Qorannoo Sinsinaat jedhamu giduugala daahimmaniirratti qohannoo taasiseen, daahimman bilbila sochootuu, laaptooppii fi koompiyuutaraa fi taphoota geemiirraa fageessuun kitaaba yoo dubbifneef guddina sammuu isaanii faayidaa qabachuu ibseera.

Giddugalichi qorannoo daahimmaan 47 irratt taasiseen, barnootaaf hanga gahanitti daahimman kitaabni dubbifamaafii guddatan yaada isaanii haala gaariin ibsachuu fi barnoota haala gaarii hordofuurratti olaanaa tahanii argamaniiru.

Faallaasaatin guyyaatti sahaatii lamaa oliif geemiiwwan garagaraa warren taphatan yaada ibsuu fi wantoota garagaraa adda baasu irratti buhaa gadi aanaa muuldhisaniiru.",health
421,"Finfinnee, Amajjii 12, 2012 (FBC) – Chaayinaa keessatti vaayrasii haaraa mulhateen lubbuun namoota 4 darbe.

Vaayrasiin ‘Koronaavaayirash jedhamuu yeroo jalqabaaf Chaayinaa keessatti mulhate kun namaa namatti kan darbuu fi sirna hargansuu namaa kan hubu tahuun himameera.

Vaayrasichaan haga ammaatti namoonni afur duhuu isaanii hoggantoonni biyyattii beeksisaniiru.

Wayita ammaa magaalota gurguddoo Chaayinaa Beejiingii fi Sheenziin keessatti namoonni 200 ol tahan vaayrasichaan qabamuu isaanii gabaasonni garagaraa ibsaniiru.

Haaluma wal fakkaatun bulchiinsa Wiiyaan keessatti ogeessonni fayyaa 15 vaayrasiichaaf saaxilamaniiru.

Namoonni vaayrasiichaaf saaxilaman iddoo turti qofaatti laachufiin yaala fayyaa argataa jiraachuun himameera.

Ogeessonni fayyaa Ingiliiz akka himanitti lakkoofsi namoota vaayrasii kanaan qabamanii kan Chaayinaan ibsiteen ol taha jedhaniiru.

Dhibeen kun bineensota irraa kan namatti daddarbudha jechuun Dhaabbati Fayyaa Addunyaa beeksiseera.",health
422,"Finfinne, Amajjii 13, 2012 (FBC)- Vaayrasiin Chaayinaatti mulhate caalmaatti biyyoota garagaraatti babaldhachuu akka dandahu ibsameera.

Yeroo dhiyoo as vaayrasii haaraa Chaayinaa keessatti mulhateen namoonni 9 duhaniruu.

Vaayrasichi haala amma jiru irra caalmaan babaldhachuu akka dandahus aangahoonni Chaayinaa ibsaniiru.

Bulchiinsa Wiiyaan keessatti qorannoo taasifameen haga ammaatti namoonni 440 vaayrasichaaf saaxalamuun isaanii himameera.

Odeeffannoo wayita ammaa bahaa jiru akka agarsiisutti magaalota Chaayinaa heedduu keessatti vaayrasichi babaldhateera.

Yeroo gabaabaa keessatti vaayrasiin muldhate kun babaldhachuun lubbuu lammiilee hedduu miidhuu ni dandaha jechuun aangahoonni biyyattii akeekkachiisaniiru.

Vaayrasichi Chaayinaan alatti biyyoota addunyaa garagaraatti cehee muldhachuun isaa ammoo yaaddoo biroo taheera jedhan.

Biyyoota kanneen keessaa Kooriyaan Kibbaa fi Taayilaand warreen eeramanidha.

Aangahoonni kanneen vaayrasichi sadarkaa olaanaa irra waan jiruuf biyyattiin hordoffii gahaa akka taasiftu ibsaniiru.

",health
423,"Qorannoo haaraan gosa kaansarii hunda yaaluu dandeessisu ifoome.

Sirna dhibee ofirraa ittisuu qaama namaa dabaluurratti qorannoon argame gosa kaansarii hunda yaaluu dandeessisa jedhameera.

Buhaan qorannoo haaraa kun sirna dhibee ittisuu qaama namaa irratti argame fayyadamuun dhukkuboota kaansarii hunda yaaluu dandeessisa.

Dhiiga namaa keessatti kan argamu seeliin dhiigaa adiin ‘Tiih jedhamu uumamaan kaansariin dhiigaa nama keessa akka hin jiraanne ni gargaara jedha qorannichi.

Seeliin ‘Tiih jedhamu kun dhibee ittisuu fi qaama namaa keessaa kaansarii gosa garaagaraa dhiiga namaa keessa jiran sakattahuu fi dhoorkuu ni dandaha jedhameera.

Garee qorattoota fayyaa Kaardiifiin kan ifoome qorannichi kaansarii sombaa, gogaa, dhiigaa, harmaa, kalee, kaansarii ulaa gadaamessaa kanneen biroo irratti argamanii fi kutaa yaalii keessatti ajjeesuun akka dandahamu himaniiru.

Haaluma kanaan dhibichaaf namni saaxilame dhiigni samuudaan fuudhamuun seelonni erga kutaa yaalii keessatti guddatanii booda qaama dhukkubsataa keessatti deebisuun gosa kaansarii hundaa ittisuun ni dandahama jedhameera.

Argannichi haga ammaatti bineensota qofarratti yaliin taasifamaa jiraatus, nama irratti yaalii taasisuun dura mirkaneessaan ragaa akka barbaachisu himameera.",health
424," Maddi Vaayirasii Kooroonaa gosa Bofaa ‘Kireeth fi ‘Koobraah jedhaman tahuu akka dandahu ibsame.

Maddi vaayirasii haaraa qaama hargansuu namaa miidhuun ariitiin duhaaf nama saaxilu tibbana chaayinaatti argamee, gosa Bofaa baayyhinaan giddugala chayinaa fi Lixa Ardii Eeshiyaatti argamuu tahuu dandaha jedhame.

Dhibeen kun dhuma baatii Sadaasaa bara Faranjoota 2019 giddugala Chaayinaa bulchiisa wiiyaanitti kan mulhate yoo tahu, ariitiin kutaa biyyaatti biroo fi biyyoota garagaraatti babalhachaa dhufee jira.

Dhibeen kun Ameerikaa fi biyyoota addunyaa garagaraatti babalhachaa kan jiru yoo tahu, Chaayinaan magaaloota dhibichi keessatti mulhatan guutumaan guutuutti baballi isaanii akka cufamu gootee jirti.

Vaayirasiin kun Vaayirasii waggoottan 17n darbaniif giddugala Baha Eeshiyaatti lubbuu namoota hedduu galaafataa ture tahuu saayintistoonni Chaayinaa qorannoo gaggeessaniin irra gahaniiru.

Dhaabbanni Fayyaa Idila Addunyaas vaayirasii haaraa ‘Kooroonaavaayirasiih jechuun maqaa moggaaseefii jira.

Dhibicha toohachuuf koreen yeroo ariifachiisaa fayyaa hawaasaa hundaahuu isaa daayreekteerri  jeneraalaa Dhaabbata Fayyaa Idila Addunyaa Dooktar Teewediroos Adhaanoom beeksisaniiru.

Dooktar Teewediroos dhibicha tohachuuf tarkaanfiin Chaayinaan fudhachaa jiru gaarii tahuu ibsuun, dhibichi daraan osoo hin babalhatin hojiin tohachuu fi ittisuu xiyyeeffannoo olaanaan hojjetamuu akka qabu hubachiisaniiru.

Hanga guyyaa kaleessatti namoota 571 dhibichaan qabaman keessa namoonni 17 duhuu fi namoonni 393 ammoo haaraan qabamuu Komishiniin Fayyaa Biyyaaleessa Chaayinaa beeksiseera.

Lammiileen Taayilaand, Jaappaan, Kooriyaa Kibbaa, Taayiwaanii fi Ameerikaa walii gala namoonni 8 dhibee kanaan qabamuu ibsameera.",health
425," Chaayinaa keessatti Vaayrasii haaraan Koronaa jedhamu lubbuu namoota 17 darbuu isaa aangawoonni tajaajiila eegumsa fayyaa biyyatti beeksiseera.

Lakkofsii namoota duhanii 9 tahuun eega ibsamee booda al tokkoon 17 gahe jedhama.

Angawoonni akka jedhanti duutii kun kutaa Chaayinaa Hubee keessatti kan dhaqqabee yoo tahu namoonni 600 kutaalee biyyatti 13 keessatti vaayrasii kanaan qabamuun isaanii ibsamee jira.

Vaayrasiin Chaayinaatti mulhate caalmaatti biyyoota garagaraatti babaldhachuu akka dandahu ibsameera.

Yeroo gabaabaa keessatti vaayrasiin muldhate kun babaldhachuun lubbuu lammiilee hedduu miidhuu ni dandaha jechuun aangahoonni biyyattii akeekkachiisaniiru.

Vaayrasichi Chaayinaan alatti biyyoota addunyaa garagaraatti cehee muldhachuun isaa ammoo yaaddoo biroo taheera jedhan.",health
426,"Hawasni dhiiga arjoomun lubbuu baraaruun gaheesa akka bahatu Tajaajjilli Baankii Dhiigaa Biyyoolessaa beeksise.

Tajaajjilli Baankii Dhiigaa Biyyoolessaatti Gaggeessan Garee Dhiiga Arjoomtotaa obbo Zalaalam Kaasaayee hanqina dhiigaan duhaatii haadholii, daahimman, waldhaanamtoota yaala baqaqsanii yaaluu, miidhaa balaa tiraafikaa fi kanneen biroon dhufan dhiiga arjoomuun duharra oluu akka qaban ibsaniiru.

Lammiin Ityoophiyaa umurii 18 hanga 65 kiiloo 45 ol tahe kamuu gara dhaabbatichaa dhufuun deeggarsa namummaa taasisuun gaheesa bahachuu akka dandahu obbo Zalaalam eeraniiru.

Dhaabbatichi karoora Baatii 6 %98 milkeessuu fi akka biyyaalessatti haalli dhiiga arjoomu sadarkaa gaarirra jiraachu ibsaniiru.

Namni kamuu Baatii sadiin dhiiga arjoomu akka dandahuu fi bilbila tolaa 8040 fayyadamuun bilbiluu akka dandahu himaniiru.

Miidiyaa, dhaabbileen amantii akkasumaas qamooleen dhimmisaa isaan ilaallatu hawasni dhiiga akka arjoomuniif hojii kakaasi akka hojjetan dhaabbatichi waamicha dhiyeessera.",health
427,"Akka ibsa Dhaabbata Faayyaa Addunyaatti vaayrasiin koroonaa vaayirasii bifa utaalloo yoo tahu, utaalloo sadarkaa xiqqaarraa hanga miidhaa cimaa qaqqabsiisuu malutti vaayreesii babalhachuu dandahudha.
Vaayirasiin kun namaa fi bineeldota gidduutti kan daddarbudha. Fakkeenyaaf vaayrasiin SARS adurreerraa gara namaatti darba jedhameet amanama. Vaayrasiin MERS ammoo gaalarraa gara namaatti kan darbudha.
Koroonaa vaayiras jechi jedhu jecha Laatiinii ""Koroonaa"" jedhurra kan dhufedha.
Akka ibsa Dhaabbata Fayyaa Addunyaatti mallattoolee infeekshinii kan qabu yoo tahu, hohinni qaama dabaluu, qufaasisuu, afuura kutuu fi rakkinoota hargaansuu mudachuu fahi.

Vaayirasiin kun dhukkuboota cimaan nama gahuu dandahu. Fakkeenyaf rakkina sirna hargansuu, kaleen hojii akka dhaabuu fi duhas kan qaqqabsiisudha.

Gabaasonni garagaraa akka muldhisanitti, akka dhibeen vaayirasii koroonaa itti uumamee beekkamuu yoo baateyyu, guyyoota 10 hanga 14 gidduutti kan uumame akka tahe maddeen garagaraa ni addeessu.

Dhibeen kun dhuma baatii Sadaasaa bara Faranjoota 2019 giddugala Chaayinaa bulchiisa Wiiyaanitti kan mulhate yoo tahu, ariitiin kutaa biyyattii biroo fi biyyoota garagaraatti babalhachaa dhufeera.

Dhibeen kun Ameerikaa fi biyyoota addunyaa garagaraatti babalhachaa kan jiru yoo tahu, Chaayinaan magaalota dhibichi keessatti mulhatan guutumaan guutuutti baballiin isaanii akka cufamu gootee jirti.

Tajaajilli geejjiba hawaasaa akka lakkoofsa biyyatti sahaatii 10:00 irraa eegalee buufannii baaburaa fi xiyyaaraa imaltoota keessummeesuun muddaman duwwaa turan.

Qondaaltonni fayyaa biyyattii namoonni magaalicha jiraatan waan funyaanitti keewwatan irraanfatanii akka hin baane hawaasa akeekkachisaniiru. Namoonni akka walitti hin qabamne gorseera.",health
428,"Vaayrasiin noovil koornoo Ityoophiyaatti miidhaa akka hin qaqqabbsiisne hojiin ittisaa fi tohannoo hojjetamaa jiraachuu Inistiitiyuutiin Fayyaa Hawaasaa Ityoophiyaa beeksise.

Hojiin hohina qaamaa imaltootaa Buufata Xiyyaaraa Idil Addunyaa Booleetti adda baasuu eegalamuu Inistiitiyuutiin Fayyaa Hawaasaa Ityoophiyaa beeksise.

Imaltoota gara Ityoophiyaa seenaniif tajaajilli hohina qaamaa adda baasuu laatamuu eegaluu inistiitiyuutichatti ibsa harha laaten beeksiseera.

Dhaabbanni Fayyaa Addunyaa vaayrasiin noovil koornoo Muddee 21,2012 eegalee Chaayinaa naannoo Wuhaanitti mudachuusaa ifoomsera.

Sanaan boodas dhaabbatichi of eeggannaan akka taasifamu dhaamera.

Inistiitiyuutichi naannolee fi dhaabbileen qooda fudhattootaa ittisaa fi tohannichaaf qophii akka taasisan hojjechaan jira jedhameera.

Amma harha Amajjii 15,2012tti waliigalaan namoonni 581 vaayrasichaan qabamuun gabaafameera.

Namoonni 571 Chaayinaa qofarraa kan gabaafaman yoo tahu, kanneen keessaa 26 lubbuun isaanii darbeera.
",health
429,"Chaayinaatti koronaavaayirasiin hanga ammaatti lubbuu namootaa 41 darbe.
 
Addunyaan waahee vaayirasii kanaa yaaddoo keessa seenuun, biyyoonni garagaraa ofeeggannoo taasisaa jiru.
 
Ityoophiyaattis imaltoota biyya Chaayinaarraa dhufan irratti Buufata Xiyyaaraa idil addunyaa Booletti qorannoon taasifamu guyyootaan dura – Amajjii 13 bara 2012 eegalameera.
 
 
Institiyuutin Fayyaa Hawaasaa Itoophiyaa dhimma vaayirasichaarratti ibsa Jimaata kenneen, ""Dhimmicha of eeggannoon hordofaa turuu ibse. ‘Biyya keenyaaf haalli sodaachisaan tahe hin jiru,"" jedheera.
 
Daayrektarri olaanaa Institiyuutichaa Dooktar Eebbaa Abaata, ""Namootni dhimmicharratti odeeffannoo barbaadan sarara bilbilaa 8335 irratti bilbiluun odeeffannoo argachuu dandahu,"" jedhaniiru.
 
Vaayrasichi yeroo ammaa kana biyyoota 10 keessatti kan uumame yootahu, kanneen keessaa baayyinaan biyyoota Eshiyaadha.
 
Buhuuruma kanaan Ameerikaa, Faransaay, Jaappaan, Taaylaand, Kooriyaa Kibbaa, Awustaaliyaa, Maalezhiyaa fi biyyoota biroo keessatti uumamu himameera.
 
Chayinaatti hanga ammaatti vaayirasichaan lubbuun namoota 41 yoo darbu, namoonni kuma 1fi 300 tahan ammoo vaayirasichaan qabamaniiru.
",health
430," Chaayinaan bulchiinsa Wiihaanitti guyyoota 6 keessaatti Hospitaala sadarkaa eeggate ijaartee xumuruuf akka tahe beeksiifte.
 
Hospitaalli kun dhibee Vaayirasii koronaa yaaluuf kan tajaajilu jedhameera.
 
Hospitaalli guyyoota 6 keessatti ijaarramuuf jedhu kun siree ciisichaa kuma 1 ol ofkeessaa qaba.
 
Hospitaalichi lafa hektaara kuma 25 irratti kan ijaarramu yoo tahu hojiin buhura baasuu eegalameera.
 
Hospitaalli 2ffaan walakkaa baatii keessatti ijaarramee xumuramu kan biroos magaalicha keessatti eegalamuuf qophii irra kan jiru yoo tahu, dhukkubsatoota kuma 1 fi 300 ol yeroo tokkotti keessummeessuu dandaha jedhameera.
 
Akka ragaan Komishinii Fayyaa Biyyaaleessa Chaayinaa mulhisutti Vaayirasiin Koroonaa bulchiinsa Wiihaan keessatti erga muulhatee namoota kuma 2 dhibichaan qabaman keessaa namoonni 56 duhaniiru
.
Chaayinaatti sababa dhibee kanaan Hoteeloonni idila addunyaa 443 tajaajial dhaabaniiru.
 
Turistoonni miiliyoonaan lakkawwaman imala gara Chaayinaatti taasisan haqaniiru.
 
Guddina Diinagdee Chaayinaa keessaa hawwanni Turizimii % 11 qooda qaba.
 
Bara Faranjootaa 2018 keessa qofa Turistoonni miiliyoonni 62.9 Chaayinaa daawwataniiru.
 
Chaayinaatti hawwanni turizimii namoota miiliyoona 29 oliif carraa hojii uumee jira.
",health
431,"Finfinnee, Gurraandhala 21, 2012 (FBC) – Kooriyaa Kibbaatti guyyaa takkaan namoonni 594 koroonaa vaayrasiif saaxilamuun argamaniiru.

Guyyaa takkaan namoonni haaraan koroonaa vaayrasiif saaxilaman 594 tahuu giddugalli tohannoo dhukkubaa biyyattii beeksiseera.

Kanaafis haga ammaatti namoonni vaayrasichaaf saaxilaman kuma 2 fi 931 gahaniiru.

Wayita ammaas vaayrasichi biyyattiitti sadarkaa olaanaan tatamsahaa jiraachuu giddugalichi beeksiseera.

Kana malees Ameerikaa Kaalifoorniyaa fi bulchinsa Oreengoon keessatti namoonni vaayrasichaaf saaxilaman jiraachuunis ibsameera.

Dhaabbanni Fayyaa Addunyaa akka beeksisetti namoonni 59 vaayrasichaaf saaxilamaniiru.

Kahumsasaa magaalaa Wuhaan kan taasise koroonaa vaayrasiin addunyaarratti biyyoota 50 olitti muulhateera.

Namoonni kumni 83 fi 650 vaayrasichaaf saaxilamaniiru.

Dabalataan guyyaa kaleessaa qofa biyyoota 6 keessatti mulhateera.

Naannoo vaayrasichi itti muulhatetti gabaa aksiyoona idil addunyaarrattis gufuu taheera.

Dhaabbanni Fayyaa Addunyaas tamsahinni vaayrasichaa sadarkaa olaanaarra jiraachuu ibseera.",health
432,"

Finfinnee, Gurraandhala 21, 2012 (FBC) – Vaayrasii koroonaatiin qabameeran shakkamee tursa keessa kan ture bilisa tahuun mirkanaahuu Ministeerri Fayyaa FDRI beeksise.

Shakkamaan guyyoota shaniin dura Chaayinaa Beejiingii gara Ityoophiyaa kan seene yammuu tahu, amma qorannoon taasifamuufitti tursa galfamuusaa ministeerichi kaleessa beeksisuun isaa ni yaadatama.

Samuudaan isaa fudhatamee Inistiitiyuutii Fayyaa Hawaasaa Ityoophiyaatti laabraatooriin hojjetameefira.

Buhaa qorannichaatinis namichi shakkamee tursa keessa ture bilisa jedheera ministeerichi.
",health
433,"
Finfinnee, Gurraandhala 20, 2012 (FBC) – Ityoophiyaatti namni tokko Vaayrasii Koroonaan shakkamee qorannoon taasifamaafi jiraachuu Ministeerri Fayyaa beeksise.
 
Shakkamaan kun Gurraandhala 15, 2012 chaayinaa gara Ityoophiyaa dhufutu himame.
 
Yeroo ammaa iddoo yaalichaaf qophaahe keessatti qorannoon godhameefi jira jedhame.
 
Ityoophiyaattti hanga ammaatti namoonni 20 shakkamanii qorannoo taasifameen bilisa tahuun isaanii mirkanaahera.
 
Shakkamaan harha iddoo turtii shakkamtootaa keessa gale kunis buhaan isaa akkuma mirkanaaheen kan ifoomu tahuu Ministeerich beeksiseera.
 
Dhibeen kun gara Ityoophiyaa akka hin galleef mootummaan Ityoophiyaa Chaayinaa waliin xiyyeeffannoo addaan hojjechaa jiraachutu ibsame.
 
Vaayrasiin Koroonaa yeroo ammaa addunyaarratti ariitiin babalhachaa kan jiru yoo tahu, hanga ammaatti biyyoota 50 ol keessatti muulhateera.
",health
434,"
Finfinnee, Gurraandhala 20, 2012 (FBC) – Proojaktiin qulqullina marsaa laguu manneen barnootaa qabxii shamarraniirratti fooyyahiinsa agarsiisaa jiraachuu Ministeerri Fayyaa beeksise.
 
Harcaatii shamaranii hambsisuuf manneen barnootaa keessatti proojaktoonni qulqullina marsaa laguu erga eegalanii harcaatiin shamarranii xiqqaachaa dhufutu himame.
 
Dhaabbilee deeggartootaa waliin hojii qindoominaan hojjetameen buhaa jajjabeessan argamu ibsameera.
 
Akka fakkeenyaatti godina Wallagga Bahaa mana barumsaa sadarkaa 1ffaa Tokkummaa aanaa Jimmaa Arjootti harcaatiin bara 2008 %9.1 irra ture bara 2012tti % 1.8tti gadi buheera jedhame.
 
Barattoonni shamarranii mana barumsa kanaas dhiibbaan sababa marsaa laguun isaanirra gahaa ture erga proojaktiin kun hojiirra oolee furamuufii himaniiru.
 
Proojaktiin qulqullina marsaa laguu manneen barnootaa kun barattoonni durbaa qabxii fooyyaha akka galmeessaniif gumaachaa olaanaa taasisuu isaa barsisoonnis ragaa bahaniiru.
 
Mana barumsaa kana keessatti barattoottin shamarrannii sadarkaa 1ffaa – 10ffaa qabachuu isaanii ibsaniiru.
 
Shamarraan marsaa laguu arganiif meeshaaleen qulqullina marsaa laguu bilisaan kan laatamu yoo tahu, gorsi addaa fi tajaajiloonni garaagaraas ni kennamaaf jedhame.
 
Proojaktii kana caalmaatti babalhisuuf hawaasa barnootaa waliin hojjetamaa jiraachuu ragaan Ministeera Fayyaarraa argame ni muulhisa.",health
435,"
Finfinnee, Gurraandhala 20, 2012 (FBC) – Wiirtuun Yaala Sammuu Birrii miiliyoona 4.2 ijaarame ebbifame.
 
Moora Hoospitaala Speeshaalaayizdii Sammuu Qidduus Amaanuheel keessatti Birrii miiliyoona 4.2 kan ijaarame Wiirtuun Yaala Sammuu wallaansa tasaa fi tajaajila daahimmanii fi haadholii laatu ebbifameera.
 
Hoospitaalli Speeshaalaayizdii Sammuu Qidduus Amaanuheel erga hundaahee waggaa 80 lakkoofsiseera.
 
Hoospitaalichi kanaan dura haadholii fi daahimmaniif tajaajila laataa kan ture yoo tahu, haalli kennna tajaajilichaa kuta tokko qofa keessatti waan taheef dhiibbaa qaba ture jedhameera.
 
Hoospitaalichi guyyaatti dhukkubsattoota sammuu 580, waggaadhan ammoo kuma dhibba 1 fi kuma 20 fi 120f tajaajila laachaa akka jiru hoji gaggeessaan hoospitaalichaa obbo Idahoo Faajjii himaniiru.
 
Baasii ijaarsa guutuu giddugalichaa kan uwwise Faawundeeshinii Heeniikan Afrikaa tahuun ibsameera.
",health
436,"

Finfinnee, Gurraandhala 20, 2012 (FBC) –Yuunvarsiitin Jimmaa Staarkeey Hiiriing Faawundeeshin, Proojaktii Kaataraaktii fi Tajaajila Viizhin Keer Ityoophiyaa waliin tajaajila yaala bilisaa laachufi.

Tajaajila yaala bilisaa kanaan namoota rakkoo dhageettii qabaniif meeshaan deeggarsa dhageettii gurraa dabalu bilisaan ni kennama.

Deeggarsicha dhaabbataa Staarkeey Hiiriing Faawundeeshin jedhamuu fi giddugala yaalaa fayyaa Yuunivarsiitii Jimmaa waliin tahuun bilisaan ni laatu.

Arjooma meeshaa kanaan namoonni rakkoo dhageettii qaban 1000 tahan fayyadamoo ni tahu jedhameera.

Namoonni rakkoo dhageetti qaban naannichatti argaman Bitootessaa 2 haga 3, 2012 mooraa guddicha Yuunivarsiitii Jimmaatti argamuun tajaajilicha argachuu akka dandahan ragaan yuunvarsiiticharraa arganne ni muulhisa.

Dabalataan ammoo namoota dhibee ijaa qabaniif koolleejjiin mummee fayyaa Yuunvarsiitii Jimmaa, Proojaktii Kaataraaktii fi Tajaajila Viizhin Keer Ityoophiyaa waliin tahuudhan tajaajila laachufi.

Wallaansichi bilisaan kan laatamu yoo tahu, yaala baqaqsanii wallaanuu mooraa ijaatu laatama.

Tajaajilli bilisaa kun namoota 500 tahaniif, Gurraandhala 29 haga Bitootessa 5, 2012tti laatama.
",health
437,"Finfinnee, Gurraandhala 20, 2012 (FBC) – Dhibee vaayrasii koroonaa.

Dhibeen kun dhuma baatii Sadaasaa bara Faranjootaa 2019 giddugala Chaayinaa bulchiisa Huubeyitti kan mulhate yoo tahu, ariitiin kutaa biyyattii biroo fi biyyoota garagaraatti babalhachaa dhufeera.

Vaayirasiin kun erga qaama namaa seenee booda guyyota 2 hanga 7 gidduutti mallattoo argisiisuu eegala.

Walumaa galatti namoota vaayirasiin kun qaama isaanii seene keessaa hanga %95 tahan hanga guyyaa 10tti mallattoo argisiisuu eegalu.

Vaayirasiin kun erga sirna hargansuu namaa hubee booda mallatoolee akka: hohiinsa qaamaa, qufaa, holhachiisuu, qaama caccabsuu, laphee gubaa fi mataa dhukkubbii argisiisuu eegala.

Vaayrasii koronaa akkamiin ofirraa ittisuu dandeenyaa gaaffi jedhuuf;

    Harka keenya saamunaa fi bishaan qulqulluun dhiqachuu.
    Harka hin dhiqamiiniin ija keenya, afaan keenyaa fi funyaan keenya tuttuqquu dhiisuu.
    Nama dhukkuba kanaan qabametti baayhee siquu dhiisuu.
    Yoo dhukkubsanne, yoo qufaanu yoo argame haguuggii afaanii godhachuu, yoo sun dhabame ammoo afaan keenyaa fi funyaan keenya huccuudhan haguugnee qufahuu.
",health
438,"Finfinnee, Gurraandhala 20, 2012 (FBC) – Naayijeeriyaatti namni yeroo jalqabaaf vaayraasii koroonaaf saaxilamee argameera.

Namicha lammii Itaalii yoo tahu, Miilaan irraa guyyoota lama duraa Naayijeeriyaatti akka deebihe Ministirri Fayyaa Naayijeeriyaa Osaagee Ihaanir beeksaniiru.

Buhaan qoraannoo yaalaa fayyaa isaa akka agarsiisutti dhukkubsatichi mallattoolee hamaaf isa saaxilu hin qabu jedhameera.

Namni kun erga Naayijeeriyaa seenee namootattii dabarseera yoo taheef, hojiin namoota adda baasuu raawwataa turre jedhan.

Namichii vaayrasichaan saaxilamee kun nama biyyoota Sahaaraan gaditti jiraniif isa jalqabaati jedhameera.",health
