,news,catagory
216,"Daldala alaa cimsuun diinagdee biyyatti guddisuun barbaachisaa akka tahe Ministeerri Daldalaa fi Induustirii beeksise.

Waajjirri ministeerichaa rakkinoota daldala alaaf hudhaa tahanii fi furmaata isaarratti oomishtoota, alergitootaa fi qaamolee mootummaa fi miti mootummaa dhimmisaa isaan ilaallatu waliin marii gaggeesseera.

Marichi idustiriin oomishaa daldala alaarratti rakkinootaa fi kallattii furmaatarratti kan xiyyeeffatedha jedhame.

Waltajjicharratti kan argamaan Ministiri Ministira Daldalaa fi Industirii aadde Fatilawarq Gabrezihabiheer daldallii alaa biyyatti hanga barbaadameen guddachaa hin jiru jedhaniiru.

Daldala alaa cimsuun diinagdee biyyatti guddisuun barbaachisadha jedhaniiru.

Hanqinni sharafa alaa, kafaltiin tajaajila buufata Jibuutii olaanaa tahuu, hanqina faayinaansii, hanqina dhiyeessii humna elektirikii fi rakkinoonni biro guddina damicharratti hudhaa tahuu eeraniiru.

Ministeerri daldalaa fi industirii damicha guddisuuf industiriif haala mijataa uumuu, abbootii qabeenyaa ofitti hawwachuu fi oomishtoonni daldala alaarratti akka hirmaataaniif deeggarsa taasisuun xiyyeeffannoon hojjechaa jirachuun ibsaniiru jechuun Haaymaanoot Iyyaasutu gabaase.",economics
217,"Bulchiinsi magaalaa Dirree Dawaa dhaabbata Chaayinaa; CCECC waliin waliigaltee ijaarsa paarkii indaastirii mallatteesse.

Kantiibaan magaalichaa obbo Ahimad Buuhii fi hoji raawwachiisaa olaanaan CCECC, Guwoo Choongifeeng waliigalticha mallatteessaniiru.

Waliigalteen kaleessa mallatteeffame kun marsaa jalqabaatin lafa heektaara 370 irratti paarkii indaastirii ijaaruu dandeessisa.

CCECC magaalaa Dirree Dawaa naannoo Malkaa Jabduutti lafa heektaara 1000 irratti paarkii indaastirii mataasaa ijaaruu kaayyeffateera.

Paarkichattis abbootiin qabeenyaa magaalaa Dirree Dawaa waliin obbolummaa qabdu, magaalaa Kuunshaan hojiitti ni bobbaafamu.

Kantiibaan magaalaa Dirree Dawaa Ahimad Buuhii fi itti aanaan isaanii Kadir Juhaar yeroo magaalaa Kuunshaan daawwachuun hariiroo diinagdee magaalota lamaanii cimsuuf waliigalaniit turan.
",economics
218," Tuuriizimiin Ityoophiyaa bakkeewwaan daawwaanaa biyyattiin qabdu waliin galii madaalamaa akka argamuuf hojjetama jirachuu ibsame.

Daayreekteerri olaanaan Tuuriizimii Ityoophiyaa obbo Silashii Girmaa turtii Faanaa Broodkastiing Koorporeet waliin taasisaaniin bakkeewwaan daawwannaa Ityoophiyaa qabdu waliin galii madaalamaa akka argamuuf hojjetamaa jiraachu himaniiru.

Haatahutii hanqina maallaqaa damicha mudateen walqbatee hojiin beeksisuu qormaata akka ture hubachiisaniiru.

Obbo Silashiin Ityoophiyaan akka biyyoota Afrikaa hedduutti daawwattoota ofitti harkisuu dhabuu akka hanqinaatti kaasaniiru.

Hojiin gabaa fi beeksisaa hojjetamuu dhabuu, rakkinni ijaarsa dhaabbata cimaa, damichaaf xiyyeeffannaa kennuu dhabuu, buhuuraleen misoomaa guutamuu dhabuu fi sodaan nageenyaa sababa tahuus kaasaniiru.

Keessumattuu, maallaqni damichaaf ramadame xiqqaa tahuun hojii beeksisuurratti dhiibbaa uumuu himaniiru.

Biyyoonni Afrikaa hedduun damichaaf xiyyeeffannaa itti kennanii waan sochohaniif galii gaarii akka argatan kaasaniiru.

Yeroo ammma kana dhaabbatichi qaamolee dhimmisaa isaan ilaallatu waliin qindoominaan hojjechaa jiraachuu obbo Silashiin hubachiisaniiru jechuun Silaabbat Maanaayyeetu gabaase.",economics
219," Naannoo Oromiyaatti carraa hojii miiliyoona 1 ol uumun karoorfamus, raawwiin baatiiwwan sadan darbanii gadi aanaa ture jedhame.

Biiron Dubartoota, Daahimanii fi Dargaggootaa Oromiyaa bara baajataa 2012tti dargaggoota miiliyoona 1 ol hojiitti galchuu karoorset ture.

Yaatahuutii raawwiin baatiiwwan sadan darbanii gadi aanaa tahuu daayreektarri hirmaannaa fi fayyadamtummaa dubartootaa fi dargaggootaa biirichaa obbo Usmaan Ibraahiim ni himu.

Naannichi carraa hojii kuma dhibba 4 karoorfatee, kan milkeesse kuma dhibba 1 qofa.

Faanaa Broodkaastiing Koorporeet dargaggoota carraa hojii barbaadanii fi qooda fudhattoota damichaa dubbiseera.

Dargaggoonni, rakkoon dhiyeessii liqaa, walitti hidhamiinsi gabaa, hojimaanni gurmiif gaafatamu walxaxaa fi sirrachuu kan qabudha jedhu.

Magaalota Oromiyaa hedduutti dargaggoonni hoji dhabeeyyiin hedduu tahuus ni ibsu.

Liqaaf Birrii biiliyoonni 3.5 qophaahuu daayreektarichi ni ibsu.

Dhaabbilee barnoota olaanotii muummeewwan barnootaa addaddaatin ebbifamanii carraa hojii dhabanii taahaa akka jiranis dargaggoonni Faanaa Broodkaastiing Koorporeetitti himaniiru.

Daayreektarichi dargaggoonni rakkoo ilaalchaa, liqaa fudhatan deebisuu dhabuu fi maallaqa liqeeffatan fudhatanii kan badanis jiraachuu kaasu.

Warraaqsa diinagdee naannicha keessatti hojjetamaniin carraa hojii balhaa banuuf hojjetamaa jiraachuus ni kaasu.

Raawwii karoorichaa gadi aanaa tahe kurmaana itti aanu keessatti milkeessuuf ni hojjetamas jedhu obbo Usmaan.

Fandii dargaggootaa hundeessuuf hojjetamaa jiraachuus ni ibsu.
",economics
220,"Diriirsa elektirikii proojektii baaburaa Awaash-Komboolchaa–Gabaa Haaraa waliin walqabatee waliigaltee dhabuu Humna Elektirikii Ityoophiyaa fi Koorporeeshinii Baabura Lafaa gidduutti uumame mootummaan furmaata itti laate.

Kiiloo meetra 390 kan dheeratu projektichi ijaarsi marsaa duraa xumuraamee fi yaaliin erga godhamee booddee dhiyeessiin humna guutamuu dhabuun yeroo tajaajila kennuu qabutti otuu hin laatiin hafeera.

Waliigalteen dhabuun Korporeeshinii Baaburaa Lafaa Ityoophiyaa fi Tajaajila Elektirikii Ityoophiyaa gidduutti uumameen dhiyeessiin humna proojektichaa yeroo yaadametti akka hin dhiyaannee taheera.

Tibbana mootummaan dhimmicharratti gidduu galuun murtee dhimma baajata proojektichaaf fala tahu dabarseera.

Buhuruma kanaan hojii haftee proojektichaa xumuruuf  mootummaa fi bittaa calbaasii sararoota humna walqunamsiisuuf kan oolu gama Humna Elektirii Ityoophiyaan bahii tahee hojiichi akka eegalu waliigalameera.

Buhuruma waliigalameen baasii barbaachisu ministeera maallaqaan baasii kan tahu yoo tahu, idaasaa Korporeeshinii Baaburaa Lafaa Ityoophiyaatu kafala jedhame.

Ijaarsi marsaa lammaffaa bara 2007 kan eegale yoo tahu, yeroo ammaa hojiin hadiida diriirsuu Awaash-Kombolchaa xumuramuun yaaliin taasifameera.

Sarara baaburaa Awaash-Kombolchaa–Gabaa Haaraa ijaarmeef dadabarsa humnaa sarara olaanaa Doolaara Ameerikaa miiliyoona 37.5 barbaachisa jechuun Firehwoot Saffiwtu gabaase.",economics
221,"Sharafa alaa olaanaan qamadiin alaa galan hambisuuf hojjetamaa jiraachuu Ministeerri Qonnaa beeksise.

Ministiri Ministira Qonnaa obbo Umaar Huseen qamadiin gammoojjii heektaara kuma 14 ol jallisiin misoomaa jiraachuu himaniiru.

Fuuldurattis qamadii gammooojjii balhinaan misoomsuuf heektaara kuma 3 hojiin sanyii bayhisuu hojjetamaa jiraachu dubbataniiru.

Waggoota sadan dhufanitti qamadii gammoojjii sharafa alaa olaanaan alarraa galan hambisuuf, misoomni qamadii gammoojjii xiyyeeffannoon itti kennamee hojjetamaa jiraachuu obbo Umaar himaniiru.

Obbo Umaar qorannoon miidhaa Awwaanisaa fi roobni waqtii isaa hin eegne oomisharraan gahe hojjetamaa jiraachuu eeruun, buha qoranichaa fulduratti akka ibsamu tahuu hubachiisaniiru.

Mootummaan meeshawwaan mekanaayzeshinii qaraxarraa bilisa akka galan murteessuun, qisaasamina oomishaa hirhisuu fi oomishaa fi oomishtummaa guddisuuf kakahumsa gaarii kan uumu tahuu kaasaniiru.

Bara kana lafa sanyiin uwwifamaan heektaara miiliyoona 12.5 keessaa heektaarri miiliyoona 9.8 walitti qabamuu ibsuun, kan hafan torbaa lama keessatti akka walitti qabamu himaniiru.",economics
222," Rakkooleen Hidha Haaromsaa duraan turan furamanii hojii dansaan hojjetamaa jiraachuun ibsame.

Mana Maree Bakka Buhoota Ummataatti koreen dhaabbii dhimmoota qabeenya uumamaa, bishaan, jallisii fi inarjii ijaarsi proojaktichaa sadarkaa irra jiru daawwateera.

Rakkooleen kanaan duraa furamanii, proojaktichi yeroo qabameef keessatti sadarkaasaa eeggatee akka xumuramu raawwii abdii qaburra jiraachun ibsameera.

Hojiin elektiroo meekaanikaalaa fi sibiilaa hojii siiviiliin yoo madaalamu xiqqaa tahuu kan hubate koreen dhaabbichaa, xiyyeeffannaan akka laatamuuf akeekera.

Komii hojjetaan kaasu furuuf, hojjettoota qaama furmaataa taasisuun akka barbaachisu ibsameera.

Komii fi gaaffiin beenyaa namoota proojaktichaaf lafa isaanitirraa kaafamanii, rakkoon dhiyeessii buhuuraalee misoomaa bulchiinsa naannoo waliin hataattamaan furamuu akka qabus korichi ibseera.

Hoji gaggeessaan proojaktichaa Injiinar Kiflee Horroon hojiin siiviilii hidhichaa %85.5, elektiroo meekaanikaalaa %29, hojiin sibiilaa %15 xumuramuu ibsan.

Raawwiin waliigalaa proojaktichaa %70, amma ammaatti baasin bahe Birrii biiliyoonni 99 tahuu, xumuruuf Birrii biiliyoonni 40 kan barbaachisu tahuun ibsameera.

Proojakticha amma bara 2015tti xumuruuf yaadamee hojjetama ajiraachutu ibsame.
",economics
223,"Hidhaan haaroomsaa guddichi biyyoon akka hinguuttamne hojiin misooma sululaa ciminaan hojjetamuu qaba jedhame.

Waltajjiin marii biyyaaleessa hojii misooma sululaa irratti xiyyeeffate Magaalaa Maqaleetti gaggeeffamaa jira.

Baasii guddaan kan hojjetamaan hidhaaleen  biyyaattii  biyyoon akka hin guuttamne ittisuun dirqama tahuu qaba jedhan Daayreekteerri hirmaannaa ummataa biyyaaleessaa mana  maree  hidha haaroomsaa aadde Roomaan Gabrasilaalsee.

Jiruu fi jireenyaa qonnaan bulaa itti fufiinsaan fooyyeessuu fi imala haaroomsaa mirkaneessuuf hojiin misooma sululaa murteessaa tahuu hubachiisaniiru.

Waggoottan darban naannoo hundatti hojiin misooma sululaa Doolaara Miiliiyoona 81tti tilmaamamu  hojjetamuu dubbataniiru.

Hojiin ijaarsa hidha haaroomsaa dhibbeentaa 69.7 irra gahuus aadde Romaan ibsaniiru.

Waltajjiin marii biyyaaleessaa hidha bishaanii fi hojiilee misooma sululaa irratti xiyyeeffate kun yeroo 3ffaaf gaggeeffamaa kan jiru yoo tahu, barreeffamni qorannoo shan dhiyaachuun mariin kan irratti gaggeeffamuu tahuu ragaan ni muulhisa.",economics
224," Ijaarsi Daandii Asfaaltii Oromiyaa, Naannoo Kibbaa fi Gaambeellaa qaxxaamuraan walqunnamsiisu eegalame.

Daanichi km 140.2 kan dheeratu yoo tahu, Jimmaa, Boongaa, Miizan Teeppii, Gaambeellaa, Goree, Mattuu fi Finfinnee karaa qaxxaamuuraan walqunnamsiisa jedhameera.
Ijaarsi Daandii Goree- Maashaa- Teeppii kun bakka hoggantoonni feederaalaa fi naannoolee argamanitti harha ifatti eegalameera.

Ijaarsi isaa Birrii biiliyoona 4.5 kan gaafatu tahuu Daayrooktooreetiin Koomiiniikeeshiinii Abbaa Taayitaa Daandiiwwanii Ityoophiyaa beeksiseera.

Proojektichi baadiyaatti meetira 10, naannoo magaala gandaatti meetira 12, magaala aanaatti meetira 19 fi magaala godinaatti meetira 21.5 balhina ni qabaata jedhameera.

Dhaabbata Kooriiyaa Kibbaa ‘Haayuundaay Deevilooppimanth jedhamuun kan hojjetamu yoo tahu hojiin gorsaa fi toohannoo dhaabata Injinariingii Luusoong jedhamuun raawwata jedhameera.

Hojiin isaa waggaa 4 fi Baatii 6 keessatti kan xummuramu yoo tahu, hawaasa naannoof rakkoo hawaasummaa, Siyyaasaa fi Diinagdee ni fura jedhamee kan itti amaname akka tahe ibsameera.
",economics
225,"Walgahiin 3ffaan hidha haaroomsaa Sudaan Kaartuumitti eegalame.

Ministeeroonni Bishaanii,Jallisii fi Iinerjii Ityoophiyaa, Sudaanii fi Gibtsi dhimma hidha haaroomsa irratti marihachuuf Kaartumitti walgahaniiru.

Mariin kana irratti Baankiin Addunyaa fi Ameerikaan taajjabdummaan hirmaachaa jiru jedhameera.

Haala qabiinsa fi guuttama bishaan hidha haaroomsaa ilaalchisee marii balhaan ni gaggeeffama jedhamee eeggama.

Walgahii 4ffaa fi inni dhumaa yeroo dhiyootti kan itti fufu tahuu ibsameer",economics
226,"Dhaabbanni Maallaqa Addunyaa Ityoophiyaaf liqaa fi deeggarsa Doolaara biiliyoona 2.9 raggaasise.

Boordiin Dhaabbata Maallaqa Addunyaa fooyyessa diinagdee biyya keessaa Ityoophiyaa deeggaruuf proojaktii waggaa sadiitin; liqaa fi deeggarsa Doolaara biiliyoona 2.9 raggaasiseera.

Dhaabbatichi maallaqicha kan raggaasise liqaa dhala xiqqaa fi yeroo dheeraan kaffalamu.

Maallaqichi fooyyessa diinagdee biyya keessaa tumsuu, rakkoo sharafa alaa furuu, jireenya lammiilee fooyyessuu, idaa alaa madaalchisuu fi diinagdee biyyattii tasgabbeessuuf oola.

Dabalataan qaalahiinsa gatii ittisuu, damee dhuunfaaf liqaa mijeessuu, carraa hojii uumuu fi qabeenya biyyattii sirnaan fayyadamuurratti gumaacha ni qabaata jedhameera.

Maallaqa raggaasifame keessaa Doolaarri miiliyoonni dhibbi 3 fi miiliyoonni 8.4 hataattamaan Ityoophiyaaf kan gadi lakkifamudha.

Daayreektara olaanaa fi eeggataan dura taahaa dhaabbatichaa Deeviid Liiptoon maallaqni raggahe diinagdee Ityoophiyaa jajjabeessuuf gumaacha ni qabaata jedhaniiru.
",economics
227,"Ityoophiyaa fi Chaayinaan sirna guumruukaa ammayyeessuuf waliigalan.

Ministirri Ministeera Galiiwwanii FDRI aadde Adaanach Abeeben, hoggansa ministira Bulchiinsa Guumruukaa Chaayinaa waliin marihataniiru.

Marichaanis daldala seeran alaa, dawaa sammuu nama addoochu tohachuurratti xiyyeeffataniiru.

Dabalataan sirni guumruukaa ammayyeessuun bifa dandahamurratti marihataniiru.

Sirna guumruukaa ammayyeessuuf waliigaltee odeeffannoo waljijjiiruu magaalaa Finfinneetti mallattaahe hojiirra oolchuurratti marihataniiru.

Koreen teekniikaa waloo hundaahuun akka hojiitti galus waliigalameera.

Deeggarsa tajaajila teeknooloojii ni laatas jedhameet eegama.
",economics
228,"Kurmaana jalqabaa bara kanaatti invastimantii kallattii alaarraa Doolaarri miiliyoonni dhibbi 7 ol argameera.

Koomiishiniin Invastimantii Ityoophiyaa kana kan ifoomse waltajjii waloo waajjiraalee invastimantii naannoo fi federaalaa 14ffaa magaalaa Hararitti gaggeeffamaa jirurratti.

Koomiishinichatti daayreektarri daayreektoreetii qophii karooraa fi gamaaggamaa obbo Niwaay Tadlaan akka beeksisanitti, kurmaana waggichaatti paarkota indaastirii mootummaa fi dhuunfaa 9tti oomishaalee alatti ergamanirraa Doolaarri Ameerikaa miiliyoonni 47.4 ol argameera.

Kunis karoora qabamerraa %71 tahuu ibsan.

Yeroo walfakkaataa bara darbeetin yoo madaalamu, barana abbootiin qabeenyaa oomishaalee isaanii alatti erguu eegaluu isaanitiin, damichi guddina %88 agarsiisera.

Sadarkaa biyyaatti naannolee salganii fi bulchiinsota magaalaa lamaanitti abbootii qabeenyaa kaappitaala Birrii biiliyoona 50 ol galmeessisan 2,700f eeyyamni invastimantii laatameera.

Godina addaa Oromiyaa naannawa Finfinneetti abbootiin qabeenyaa 295 ol eeyyama fudhatanii, tajaajila elektiriikatiif amma Birrii miiliyoona 3 kaffalanii tajaajila argachuu dhabuun komachuun amma hojii dhaabuutti gahuu ibsan.
",economics
229,"Daandiin aspaaltii keessoo magaalaa Amboo waggaa afuriin dura eegalame amma ammaatti hin xumuramne.

Daandichi baajata Birrii miiliyoona dhibba 5 fi miiliyoona 32 eegalame ture.

Jiraattonni akka Faanaa Broodkaastiing Koorporeetitti himanitti, daandichi kallattiiwwan 6n daandii horaatin walqunnamsiisa jedhameet ture.

Hojii ijaarsa daandichaa kan fudhate hoji gaggeessaan Gamshuu Bayyanaa Koonistiraakshin obbo Oliyaad Tafariin harkifannaa ijaarsa daandichaatif itti gaafatamuu kan qabu hojjechiisadha jedhu.

Daandichi kiilo meetira 15 kan uwwisu yammuu tahu, marsaalee ijaarsaa 6n keessaa hojiin daangaa kabachiisuu kan hojjetamu lama qofaafi.

Kantiibaan magaalichaa obbo Tarrafaa Badhaadhaan gama isaanitiin harkifannaa kanaaf itti gaafatamuu kan qabu hoggansa duraati jedhu.

Kiilo meetirri 10 qophii taheera; kana keessaa kiilo meetirri 7.5 ikoontiraaktarichaaf dabarfameera jedhu.

Duursaan garee bulchiinsa koontiraataa Abbaa Taayitaa Daandiiwwanii Oromiyaa obbo Wandee Dassaalany, daandichi dhuma bara baajatichaatti xiyyeeffannaa bulchiinsa magaalichaa dhabuu himu.

Haaylayyasuus Makoonnantu gabaase.
",economics
230," Itti aanaan kantiibaa magaalaa Finfinnee Injiinar Taakkalaa Uumaan Waldaa Misooma Guraagee itti aanaa preezdaantii mootummaa naannoo Kibbaa obbo Ristuu Yirdaawin duurfamu waliin marihatan.

Turtii isaanitiin akkaataa sochii misooma magaalaa Finfinneerratti hirmaatanirratti marihatameera.

Injiinar Taakkalaa Uuman hirmaannaa misoomaa hawaasa Guraagetiif bulchiinsi magaalichaa deeggarsa kan taasisu tahuu ibsaniiru.

Obbo Ristuu Yirdaaw gama isaanitiin hirmaannaa hawaasummaa taasifamuun ala, sochiilee misoomaa hawaasichi taasisu naannoon Kibbaa kan deeggaru tahuu beeksisaniiru.

Injiinar Taakkalaan hirmaannaa gama hundaa hawaasichaaf galateeffataniiru.
",economics
231,"Hindi misooma intarpiraayizoota xixiqqaa Ityoophiyaa deeggaruu akka barbaaddu beeksiste.

Hinditti Ambaasaaddarri Ityoophiyaa Tizzitaa Mulgeetaan ministira Ministeera Geejibaa fi Daandii, Intarpiraayizoota Xixiqqaa fi Jiddugaleessaa Hind Shirii Niitiin Gaadikaarii waliin marihataniiru.

Marichaan hariiroon daldalaa, invastimantii, ijaarsa dandeettii, hariiroo ummattummaa waggoota dheeraa lakkoofsisuun ibsameera.

Haaluma kanaan misooma intarpiraayizii Ityoophiyaa cimsuun murteessaa tahuun ibsamee, ministirichi biyyi isaanii gama kanaan Ityoophiyaa waliin hojjechuu kan barbaaddu tahuu eeran.

Hojiilee Ityoophiyaan damichaan hojjettuuf Hind muuxannooshee qooduu akka barbaaddus ibsaniiru.
",economics
232," Rakkoo daandii Qarree Gohaa – Dajan waaraan furuuf qorannaan gaggeeffamaa jiraachuu Abbaan Taayitaa Daandiiwwanii Ityoophiyaa beeksise.

Haala teessuma lafaarraa kan kahe daandichi sigigoodhan miidhamuun taatee tahuun barameera.

Daandichi magaalaa Finfinneedhaa kaasee gammoojjii Abbayyaa keessa qaxxaamuruun magaalota jajjaboo naannoo Amaaraa walqunnamsiisa.

Abbaan taayitichaa rakkoo mudatu hiikuuf suphaa taasisus, furmaata waaraa kan barbaadu tahuu garuu qorannoodhan itrra gahuu beeksiseera.

Rakkinicha waaraan furuuf ogeeyyiin Jaappaan naannichatti bobbahanii qorannaa taasisaa jiru.

Buhaan qorannichaa akkuma ifoomen, furmaanni waaraan kan laatamu tahas jedhan.
",economics
233," lammiileen biyyoota garagaraa addunyaarra jiraatan sadarkaan diinagdee mataa isaanii fi mala jireenyaa ni qabaatu.

Buhuruma kanaan maatiin jireenya mataa isaanii gaggeessuun daahimman isaanii sadarkaa gaarii irra akka gahanii hedduu carraaqu.

Daahimman hedduun diinagdeen mataa isaanii hanga dandahaniitti maatiin irratti of gatanii jiraatu.

Jireenyi isaa Veetnaam kutaa baadiyyaa kan tahe daahimni waggaa 10hn Daang Vaan Kahuuyan jireenyi isaa kanarraa addadha.

Sababoota garagaraan maatiin isaa duhaan irraa adda kan bahan daahimni Daang, gargaarsa kam malee naannoo baadiyyaa jiraatutti hojii qonnaa ittiin bulmaata godhateera.

Daahimni kun jireenya isaa fooyyessuuf  nyaataaf kan isa tajaajilan hojiiwwaan qonnaa dadhabsiisoo hojjeta.

Umurii kanaan gargaarsa kam malee otuu hin barbaadiin qormaata jireenyaa isa mudate darbuuf daandiin inni filate bayyota kan gaddisiisee fi ajaahibsisedha.

Jireenya isaa qajeelchuuf kan isa gargaaru hojii qonnaarra darbee barnoota isaa otuu adda hin kutiin hordofaa jira.

Daang naannichatti kan argamaan firoota isaarraa gaaffi si gargaara jedhu dhiisuun jireenya mataa isaa fooyyesuuf daandiin inni filate cimina isaa muldhisa.

Muuxannoon jireenya Daang Vaan Kuhuyaan karaa barsiisaa isaa marsariitii miidiyaa hawaasa irratti ga dhiifamuun wal qabatee kutaaleen idila addunyaa garagaraa dinqisiifachaa jiru.

Baayyoonni daahima kana umurii kanatti qormaata isa mudate hirhisuu kan dandahu deeggarsa taasisuuf fedhii akka qaban ibsaniiru.",economics
234,"Manni Maree Bakka Buhoota Ummataa wixineewwan labsii invastimantii fi eksaayiz taaksii koree dhaabbii dhimmi ilaallatuuf dabarse.

Manni marichaa walgahii idilee 6ffaasaa harha gaggeessera.

Ministir deettaan gargaaraa waamamaa mootummaa obbo Caalaa Lammiin mana marichaatti argamuun ibsa laataniin, kaayyoon wixinichaa carraa hojii uumuu, teeknooloojii fi ceehumsa beekumsaa, sharafa alaa biyyi argattu guddisuu, qabeenya uumamaa, aadaa fi qabeenya biroo biyyattii sirnaan fayyadamuudha jedhaniiru.

Wixinicha fooyyessuun kan barbaachise diinagdee siheessuu, guddina diinagdee waaraa taasisuu, oomishtummaa biyya keessaa jajjabessuu, dorgomtummaa diinagdee cimsuu, hirmaannaan abbootii qabeenyaa biyya keessaa fi alaa jajjabeessuu, jireenya lammiilee fooyyessuudha jedhan.

Manni marichaa wixinicharratti ega marihateen booda adda durummaan koree dhaabbii dhimma daldalaa fi indaastiriif, tumsaaf ammoo koree dhaabbii dhimma galiiwwan, baajataa fi faayinaansiif qajeelchera.

Manni marichaa wixinee labsii dhaabbilee misoomaa mootummaa dhuunfaatti dabarsuurrattis marihateera.

Mootummaan taaksii barbaachisaa akka sassaabu, koontiroobaandii fi daldala seeran alaa ittisuuf, fayyaa hawaasaa kan miidhanii fi rakkoo hawaasummaa uumuu malan waan tahee fi dhimmoota buhuuraa waan tahaniif, meeshaalee barbaaddamtummaan gabaa isaanii hin hirhisnee fi tajaajilootarratti taaksii kaahun barbacahisuu obbo Caalaa Lammiin ibsaniiru.

Eksaayiz taaksichi meeshaalee caaqaa, fayyaa hawaasaa fi rakkoo nageenya naannoo qaqqabsiisan, oomishaalee bobahaa, konkolaataa fi plaastikarratti kan kaahamudha.

Eksaayiz taaksichi xiqqaan %10(kaameeraa suuraa fi viidiyoo, meeshaalee televiizhinii harkisuuf oolanii fi meeshaalee walfakkaataa biroo), olaanan ammoo %500( eksaayiz taaksin 400 amma %500 irra kaahamu ammoo konkolaattota bara Faranjootaa 2012 yookin waggaa 7 ol tahan irratti) tahuun ibsameera.

Oomishaalee tiraaktaraarratti akka tajaajila isaanii; waggaa 4 fi sanaa ol tahan irratti eksaayiz taaksiin %100 amma %400 kan kaahamu taha.

Konkolaattota biyya keessatti oomishamanii gabaadhaf dhiyaatan irratti eksaayiz taaksiin kaahamu %30 tahuun ibsameera.

Dhugaatii alkoolii, tamboo, nyaata miyaahaa fi ashaboo qaban, soorrata cooma qaban, uffata hodhamaa, bishaan saamsamanii fi gaazii qaban irratti taaksiin akka kaahamu ajaja.
",economics
